isVegi;vegiLabel;name;content
"0";"fleisch";"Classic Menü";"Schweins Saltinbocca  Tomatensauce  Safranrisotto  Blattspinat  "
"0";"fleisch";"HOME ABEND";"Fried Rice mit Schweinefleisch, Karotten,  Kefen, Sojasprossen, Shiitake  Ei und Erdnüssen"
"1";"vegi";"GARDEN ABEND";"Appenzeller Rösti mit Kartoffelstreifen, Hörnli, Birnen, Gemüsestreifen Zwiebeln und Käse Tagessalat"
"0";"fleisch";"FREE CHOICE";"Güggeli Abig Poulet- Ailerons  mit Zitronenmayonnaise Pommes frites Coleslaw-Salat"
"0";"fleisch";"WOK STREET";"SRI RACHA mit Schweizer Rind Korma Sauce, Champignon, Kürbis, Pfälzer, Erbsen und Basmatireis   Add on: Fried Rice (+1.00/1.50)"
"1";"vegi";"WOK GREEN";"SRI WARA mit  Bio Paneer(Bratkäse) Korma Sauce, Champignon, Kürbis, Pfälzer, Erbsen und Basmatireis   Add on: Fried Rice (+1.00/1.50)"
"0";"fleisch";"DELIGHT";"WELIGAMA Lachssteak Teriyakisauce Asianudeln Rettich, Pfälzer, Edamame Bohnen und Karotten  Add on: XXL (+1.00/1.50)"
"1";"vegi";"GARDEN";"ARIDE Veganes Indisches Curry mit Spinat, Karotten, Wirz, weissen Bohnen, Basmatireis und Papadam  Add on: XXL (+1.00/1.50)"
"0";"fleisch";"fire";"Geschnetzteltes Zürcher Art Schweinsgeschnetzeltes Nudeln Broccoli"
"0";"fleisch";"grill";"Hirschpfeffer Preiselbeer-Birnen Spätzli Dörbohnen"
"0";"fleisch";"flame";"Schweinsfilet im Teig Zwetschgen-Schalotten Confit Süsskartoffelstock Romanesco"
"1";"vegi";"Tageshit";"Kürbiscurry mit Spinat, Linsen und parfumierten Reis"
"0";"fleisch";"Wochenmenü Fleisch";"Rinds Stroganoff mit Peperoni, Champignons, Sauergurken und Tagliatelle"
"1";"vegi";"Wochenmenü Vegi";"Gebackener Chicorèè mit Kartoffelcreme, Cima die Rapa und Chiliöl "
"0";"fleisch";"Wochenmenü Fisch";"Lachsforelle auf Cannellini Bohnen mit Wirsing und Safransauce"
"0";"fleisch";"Pasta";"Pasta "Centovalli" Pasta an Bolognese- Rahmsauce mit Pilzen"
"0";"fleisch";"Tagesangebot";"Makrelen Curry FAO 71 Gemüse Basmatireis"
"1";"vegi";"Vegetarisch";"Kartoffel Curry Gemüse Basmatireis"
"0";"fleisch";"Wochenangebot";"Lamm-Apfel-Karotten Curry Gemüse  Basmatireis"
"1";"vegi";"Veggie";"Blätterteigpastetli mit Herbstgemüseragout, Reis mit Erbsen, Tagessalat"
"0";"fleisch";"Classic";"Pouletflügeli Ras el Hanout (CH), Jasminreis mit Zitronenzesten und Sultaninen, Joghurt Minz Dip, Tagessalat"
"1";"vegi";"Vegan Pot & Spoon";"Vegan Pot &Spoon Kürbisburger im Töpfli mit Rosinen-Krautsalat, Marroni Chutney, Pommes frites"
"0";"fleisch";"Ell";"Gefüllte Peperoni mit Rindshackfleisch (CH) Couscous mit Gemüse Tagessalat"
"1";"vegi";"Bowl Green";"Geräucherter Tofu mit Edamame, Karotten,  Lattich, Sojasprossen, Ananas, Koriander, Ingwer und Chili Basmatireis oder Glasnudeln Wasabi-Sojasauce oder Miso-Bouillon"
"0";"fleisch";"Bowl Meat";"Chicken mit Edamame, Karotten,  Lattich, Sojasprossen, Ananas, Koriander, Ingwer und Chili Basmatireis oder Glasnudeln Wasabi-Sojasauce oder Miso-Bouillon"
"0";"fleisch";"Bowl Fish";"Thon mit Edamame, Karotten,  Lattich, Sojasprossen, Ananas, Koriander, Ingwer und Chili Basmatireis oder Glasnudeln Wasabi-Sojasauce oder Miso-Bouillon"
"1";"vegi";"green daily";"Vegan Day Samosa Chili-Mango Dip Süsskartoffel Schnitze Aubergine"
"0";"fleisch";"LOCAL";"Rehpfeffer Mirza mit Preiselbeerapfel, Gnocchi & Kürbis Rotkraut"
"0";"fleisch";"STREET";"Chicken seafood paella mit Auberginen, Peperoni,  Oliven und Safran"
"1";"vegi";"GARDEN";"Crispy Spring Rolls Sweet-Chilisauce Glasnudeln Pak choi mit Sesam"
"0";"fleisch";"HOME";"Fish Sticks Knusprige Fischstäbli Kräutermayonnaise Salzkartoffeln Rahmspinat"
"0";"fleisch";"SOUP";"Rindsbouillon à la diaboltine Käsecroutons"
"0";"fleisch";"pizza mamma mia";"Pizza salame picante Hausgemachte Tomatensauce, Mozzarella, scharfer Salami Saisonsalat"
"0";"fleisch";"pasta classica";"Spaghetti bolognese Tomaten-Hackfleischsauce  Saisonsalat"
"0";"fleisch";"pasta deliziosa";"Kürbis girasoli Chorizzo, Nussbutter, Getrockneten Tomaten Broccoli  Saisonsalat"
"0";"fleisch";"Trailer Signature";"Pita Gyros Gefülltes Pitabrot mit Schweinsgyros,  Tzazikisauce, Kabis, Gurken, roten Zwiebeln  und Pommes frites"
"0";"fleisch";"Trailer Special";"Alpen Burger Beefburger oder Blumenkohl-Käseburger Ciabattabun, Sauerrahm, Kopfsalat, Greyerzer und Rösti-Sticks"
"1";"vegi";"Trailer Vegetarian";"Crispy Spring Rolls Sweet-Chilisauce Glasnudeln Pak choi mit Sesam"
"1";"vegi";"Vegi Menü";"Käse Spätzli  mit Zwiebeln  Apfelmus  Tagessalat  "
"0";"fleisch";"Classic Menü";"Rindshackbraten  an Kräuterjus  Kartoffelstock  Gemüse  "
"0";"fleisch";"HOME ABEND";"Cervelat mit Zwiebelsauce Bratkartoffeln Tagesgemüse"
"1";"vegi";"GARDEN ABEND";"Riz Casimir mit Tofu und Currysauce Reis Exotische Früchte"
"0";"fleisch";"SOUP";"Rindsbouillon à la diaboltine Käsecroutons"
"0";"fleisch";"WOK STREET";"WAD WANG Thunfisch oder Schweizer Schwein,  gelber Thai Curry Sauce Süsskartoffeln, Zucchetti, Pfälzer und Jasminreis  Add on: Fried Rice (+1.00/1.50)"
"1";"vegi";"WOK GREEN";"WANG NAH mit  Pfifferlingen, gelber Thai Curry Sauce, Süsskartoffeln, Zucchetti, Pfälzer und Jasminreis  Add on: Fried Rice (+1.00/1.50)"
"0";"fleisch";"DELIGHT";"SHAMDE Schweizer Rindragout Joghurt - Masala Currysauce Basmatireis Bohnen, Chili, Senf, Tamarinden  Add on: XXL (+1.00/1.50)"
"1";"vegi";"GARDEN";"GYOZA Japanische Teigtaschen mit Tonkatzusauce, Weizennudeln, Bohnen, Chili, Senf, Tamarinden  Add on: XXL (+1.00/1.50)"
"0";"fleisch";"fire";"Ofen Fleischkäse Senfsauce Kartoffelstock Bohnen"
"0";"fleisch";"grill";"The Classic Burger Sesam Bun  Rindsburger  Senf-Mayonnaise Cheddarkäse  Cole Slaw Country fries"
"0";"fleisch";"Tageshit";"Gebratenes Rotbarsch Filet mit Apfelrisotto und Rothkohl"
"0";"fleisch";"Wochenmenü Fleisch";"Rinds Stroganoff mit Peperoni, Champignons, Sauergurken und Tagliatelle"
"1";"vegi";"Wochenmenü Vegi";"Gebackener Chicorèè mit Kartoffelcreme, Cima die Rapa und Chiliöl "
"0";"fleisch";"Wochenmenü Fisch";"Lachsforelle auf Cannellini Bohnen mit Wirsing und Safransauce"
"0";"fleisch";"Hausgemachte Pizza";"Pizza con peperoni e speck Ofenfrische Pizza mit Tomaten, Mozzarella, Peperoni und Speck"
"0";"fleisch";"Tagesangebot";"Makrelen Curry FAO 71 Gemüse Basmatireis"
"1";"vegi";"Vegetarisch";"Kartoffel Curry Gemüse Basmatireis"
"0";"fleisch";"Wochenangebot";"Lamm-Apfel-Karotten Curry Gemüse  Basmatireis"
"1";"vegi";"Veggie";"Soja Geschnetzeltes Teriyaki Sauce mit gebratenem Gemüse, Thai Nudeln, Tagessalat"
"0";"fleisch";"Classic";"Rindsfleischstreifen  (CH) an Mischpilzjus Nudeln Zweifarbige Karotten"
"1";"vegi";"Vegan Pot & Spoon";"Vegan Pot & Spoon, Kotthu Rotti, Street Food from Sri Lanka, mit vielen Gemüsen und Gewürzen"
"0";"fleisch";"Ell";"Schweinsplätzli (CH) Kräuter-Olivensauce Ofenkartoffeln Grüne Bohnen"
"1";"vegi";"Bowl Green";"Geräucherter Tofu mit Edamame, Karotten,  Lattich, Sojasprossen, Ananas, Koriander, Ingwer und Chili Basmatireis oder Glasnudeln Wasabi-Sojasauce oder Miso-Bouillon"
"0";"fleisch";"Bowl Meat";"Chicken mit Edamame, Karotten,  Lattich, Sojasprossen, Ananas, Koriander, Ingwer und Chili Basmatireis oder Glasnudeln Wasabi-Sojasauce oder Miso-Bouillon"
"0";"fleisch";"Bowl Fish";"Thon mit Edamame, Karotten,  Lattich, Sojasprossen, Ananas, Koriander, Ingwer und Chili Basmatireis oder Glasnudeln Wasabi-Sojasauce oder Miso-Bouillon"
"1";"vegi";"green daily";"Hiltl Day Hiltl-Bolognese Urdinkel Spaghetti Hiltl Brownie"
"0";"fleisch";"LOCAL";"Poulet-Saltimbocca Balsamicosauce Safranrisotto Mangold mit Dörrtomaten"
"0";"fleisch";"STREET";"Schnitzeljagd Paniertes Schweineschnitzel Mayonnaise mit Blaukäse und Trüffelöl Country cuts Karotten & Rosenkohl"
"1";"vegi";"GARDEN";"Sweet Potato Frittata mit Mais und Koriander Nachos & Salsa Limette"
"0";"fleisch";"HOME";"Pasta "al salame piccante" mit Artischocken, Oliven  und Kapern Menusalat und Reibkäse"
"0";"fleisch";"pizza mamma mia";"Pizza salame picante Hausgemachte Tomatensauce, Mozzarella, scharfer Salami Saisonsalat"
"0";"fleisch";"pasta deliziosa";"Wild Ravioloni Salbei Butter, Kürbis, Kastanien und Rosenkohl Saisonsalat"
"0";"fleisch";"Trailer Signature";"Pita Gyros Gefülltes Pitabrot mit Schweinsgyros,  Tzazikisauce, Kabis, Gurken, roten Zwiebeln  und Pommes frites"
"0";"fleisch";"Trailer Special";"Schnitzeljagd Paniertes Schweineschnitzel Mayonnaise mit Blaukäse und Trüffelöl Country cuts Karotten & Rosenkohl"
"1";"vegi";"Trailer Vegetarian";"Sweet Potato Frittata mit Mais und Koriander Nachos & Salsa Limette"
"1";"vegi";"Vegi Menü";"Linsen Chili  Sour Creme  Tex Mex Chees Pasta  Tagessalat  "
"0";"fleisch";"Classic Menü";"Fisch Knusperli  Tartarsauce  Salzkartoffeln Salat  "
"0";"fleisch";"WOK STREET";"KO PHI PHI mit Lachs oder Strauss,  grüner Thaicurrysauce, Kürbis, Pfälzer, Zucchetti, süssem Thai Basilikum und Jasminreis  Add on: Fried Rice (+1.00/1.50)"
"1";"vegi";"WOK GREEN";"KO DAW mit hausgemachtem Seitan, grüner Thaicurrysauce, Kürbis, Pfälzer, Zucchetti, süssem Thai Basilikum und Jasminreis  Add on: Fried Rice (+1.00/1.50)"
"0";"fleisch";"DELIGHT";"BUTTER CHICKEN mit Schweizer Pouletgeschnetzeltes Butter-Currysauce Basmatireis Bohnen, Senfsamen und Peperoncini  Add on: XXL (+1.00/1.50)"
"1";"vegi";"GARDEN";"DIM SUM Gedämpfte vegetarische Dim Sum mit Wai Wai Nudeln scharfe Sojasauce  Bohnen, Senfsamen und Peperoncini  Add on: XXL (+1.00/1.50)"
"0";"fleisch";"fire";"Fleischkäse Waldpilzsauce Spätzle Mischgemüse"
"0";"fleisch";"grill";"Panang Curry Schweinsgeschnetzeltes rote Currysauce Bohnen Basmatireis"
"0";"fleisch";"Tageshit";"Poulet-Cordon bleu mit Pommes Allumettes und Pickles "
"0";"fleisch";"Wochenmenü Fleisch";"Weidelamm-Tajine mit Auberginen, Kirchererbsen, Datteln und Orangen- Bulgur"
"1";"vegi";"Wochenmenü Vegi";"Spätzli-Pfanne, Mangold, Gruyere, Preiselbeeren"
"0";"fleisch";"Wochenmenü Fisch";"Gebratenes Zanderfilet auf Kartoffelcreme mit geschmorten Artischocken, Tomaten und Basilikum"
"0";"fleisch";"Pasta";"Pasta alla panna con arancia e salmone Pasta mit Orangen- Rahmsauce, Rauchlachs und Zucchini"
"0";"fleisch";"Tagesangebot";"Fisch-Erdnuss Curry Gemüse Basmatireis"
"1";"vegi";"Vegetarisch";"Bohnen-Gemüse Curry Gemüse  Basmatireis"
"0";"fleisch";"Wochenangebot";"Poulet-Tandoori Curry  Gemüse Basmatireis"
"0";"fleisch";"Ell";"Schweinsgeschnetzeltes "Zürcher Art" CH, Champignonrahmsauce, Nudeln, Pfälzerrüben"
"0";"fleisch";"Classic";"Kalbsbratwurst (CH), Zwiebelsauce, Rösti, Grüne Bohnen"
"1";"vegi";"Veggie";"Klimamontag, Orecchiette mit Tofu, Peperoni, Pinienkernen und Blattspinat, Tagesalat"
"1";"vegi";"Vegan Pot & Spoon";"Vegan Pot & Spoon, Home made Pasta "karibische Art", Tomatensauce mit Kokosmilch, Koreander, Gemüse und Ananasstifte"
"0";"fleisch";"Traditional";"Pizza prosciutto e funghi mit Schinken, Champignon Tomatensauce, Mozzarella, Oregano und Thymian"
"1";"vegi";"Bowl Green";"Gyoza mit Edamame, Karotten,  Blattspinat, Sojasprossen, Mango, Koriander, Ingwer und Chili Roter Reis oder Reisnudeln Sweet Chili Soja-Sauce oder Miso-Bouillon"
"0";"fleisch";"Bowl Meat";"Chicken mit Edamame, Karotten,  Blattspinat, Sojasprossen, Mango, Koriander, Ingwer und Chili Roter Reis oder Reisnudeln Sweet Chili Soja-Sauce oder Miso-Bouillon"
"0";"fleisch";"Bowl Fish";"MSC Salmon mit Edamame, Karotten,  Blattspinat, Sojasprossen, Mango, Koriander, Ingwer und Chili Roter Reis oder Reisnudeln Sweet Chili Soja-Sauce oder Miso-Bouillon"
"1";"vegi";"green daily";"Super Food DAY Golden Vegi Nuggets Randen-Dip Ratatouille Romanesco mit Kernen"
"0";"fleisch";"LOCAL";"Lasagne Emiliana mit Rindshackfleisch Pesto und Rucola Tagessalat"
"0";"fleisch";"STREET";"Western Chicken Wings Avocado & Jalapenos Dip Country Cuts Maiskolben"
"1";"vegi";"GARDEN";"Hong Kong Rice mit Lotuswurzeln, Kefen, Shii Take-Pilzen, Chinapilzen,  Lauch, Erdnüssen und Spiegelei"
"0";"fleisch";"HOME";"Delikatess Fleischkäse Senfrahmsauce Hörnli Karotten mit Meerrettich"
"0";"fleisch";"pizza mamma mia";"Pizza Salami Hausgemachte Tomatensauce, Salami, Oliven Saisonsalat"
"0";"fleisch";"pasta deliziosa";"Asia Reisnudel, planted chicken grüne Currysauce, Wok Gemüse und Koriander Saisonsalat"
"0";"fleisch";"Trailer Signature";"Pita Gyros Gefülltes Pitabrot mit Schweinsgyros,  Tzazikisauce, Kabis, Gurken, roten Zwiebeln  und Pommes frites"
"1";"vegi";"Vegi Menü";"Falafel mit Pitabrot  Minz Dip  Cous Cous  Tagessalat  "
"0";"fleisch";"Classic Menü";"Rindfleisch mit Teriyakisauce und knackigem Gemüse  Basmatireis  Tagessalat  "
"0";"fleisch";"HOME ABEND";"Gnocchi "Amatriciana" Tomatensauce mit Speck Reibkäse Tagessalat"
"1";"vegi";"GARDEN ABEND";"Rösti Pick gefüllt mit Champignons Rahmlauch, Rüebli und Rotkraut"
"0";"fleisch";"SOUP";"Marronisuppe mit Zwiebelcrunch  und Creme fraiche"
"0";"fleisch";"WOK STREET";"CRISPY BEEF Rindfleischstreifen vom Weiderind mit Hong Kong Style Kabis-  Karottensalat, pikant und Jasminreis  Add on: Fried Rice (+1.00/1.50)"
"0";"fleisch";"fire";"Pouletschenkel Rotweinsauce Polenta Zucchetti"
"0";"fleisch";"grill";"Walliser Schnitzel Raclettkäse überbacken Ofenkaroffeln Bohnen"
"0";"fleisch";"flame";"«food market» Cordonbleu Cordonbleu mit Schinken und Greyerzer gefüllt  Züri frites glasierte Karotten mit Erbsen"
"1";"vegi";"Tageshit";"Orecchiette mit Broccoli, Lauch, und Ziegenkäse"
"0";"fleisch";"Wochenmenü Fleisch";"Weidelamm-Tajine mit Auberginen, Kirchererbsen, Datteln und Orangen- Bulgur"
"1";"vegi";"Wochenmenü Vegi";"Spätzli-Pfanne, Mangold, Gruyere, Preiselbeeren"
"0";"fleisch";"Wochenmenü Fisch";"Gebratenes Zanderfilet auf Kartoffelcreme mit geschmorten Artischocken, Tomaten und Basilikum"
"0";"fleisch";"Hausgemachte Pizza";"Pizza al salame Ofenfrische Pizza mit Tomaten, Mozzarella und Salami"
"0";"fleisch";"Minestra";"Zuppa "Gulash" Ungarische Gulaschsuppe Serviert mit einem Semmeli"
"0";"fleisch";"Tagesangebot";"Fisch-Erdnuss Curry Gemüse Basmatireis"
"1";"vegi";"Vegetarisch";"Bohnen-Gemüse Curry Gemüse  Basmatireis"
"0";"fleisch";"Wochenangebot";"Poulet-Tandoori Curry  Gemüse Basmatireis"
"0";"fleisch";"Ell";"Zanderfilet (RU), Weissweinsauce mit Kerbel, Wildreis, Lauchgemüse"
"0";"fleisch";"Classic";"Pouletschenkel (CH), Salbeisauce, Bratkartoffeln, Karotten"
"1";"vegi";"Vegan Pot & Spoon";"Vegan Pot & Spoon, Kartoffelküchlein an Broccolisauce mit Nüssen, Safranreis mit Karottenstreifen"
"1";"vegi";"Veggie";"Hausgemachte Kürbisküchlein auf Gelberbsen Daal, Apfel Chutney, Tagessalat"
"0";"fleisch";"Traditional";"Spaghetti Plausch Saucen nach Wahl - Rahmsauce mit Lachs - Bolognese mit Reibkäse dazu ein Tagessalat"
"1";"vegi";"Bowl Green";"Gyoza mit Edamame, Karotten,  Blattspinat, Sojasprossen, Mango, Koriander, Ingwer und Chili Roter Reis oder Reisnudeln Sweet Chili Soja-Sauce oder Miso-Bouillon"
"0";"fleisch";"Bowl Meat";"Chicken mit Edamame, Karotten,  Blattspinat, Sojasprossen, Mango, Koriander, Ingwer und Chili Roter Reis oder Reisnudeln Sweet Chili Soja-Sauce oder Miso-Bouillon"
"0";"fleisch";"Bowl Fish";"MSC Salmon mit Edamame, Karotten,  Blattspinat, Sojasprossen, Mango, Koriander, Ingwer und Chili Roter Reis oder Reisnudeln Sweet Chili Soja-Sauce oder Miso-Bouillon"
"1";"vegi";"green daily";"Vegan Day Linsen-Eintopf - mit Beluga-Linsen, Räuchertofu, Wildreis, Wurzelgemüse und Petersilie"
"0";"fleisch";"LOCAL";"Herbstliches Kalbsvoressen Gratiniertes Kartoffelpüree Rotkraut, Marroni und Kürbis"
"0";"fleisch";"STREET";"Wesley 's Special Sashimi mit pochiertem Ei Reis"
"1";"vegi";"GARDEN";"Blätterteig-Kissen Gemüse a la creme mit Herbstkräutern, Brokkoliröschen und Reis"
"0";"fleisch";"HOME";"Rindstätschli mit Wacholdersauce Cremige Polenta mit Pilzen und Spinat"
"0";"fleisch";"SOUP";"Geflügelsuppe Mit Poulet und Gemüsestreifen"
"0";"fleisch";"pizza mamma mia";"Pizza Salami Hausgemachte Tomatensauce, Salami, Oliven Saisonsalat"
"0";"fleisch";"pasta deliziosa";"Tortello all agnello Rosmarin-Sauce,  Kürbiswürfel und blauen Kartoffeln Saisonsalat"
"0";"fleisch";"Trailer Signature";"Pita Gyros Gefülltes Pitabrot mit Schweinsgyros,  Tzazikisauce, Kabis, Gurken, roten Zwiebeln  und Pommes frites"
"1";"vegi";"Vegi Menü";"Sellerieschnitzel  an Pilzsauce  Kräuterrisotto  Tagessalat  "
"0";"fleisch";"Classic Menü";"Schweinspiccata  Tomaten Spaghetti  Blattspinat  "
"0";"fleisch";"HOME ABEND";"Hoki Fish Gebratener Seehecht Weissweinsauce Gemischter Reis Glasierte Kefen mit Zitronenschale"
"1";"vegi";"GARDEN ABEND";"Pikante Gemüse-Käsewähe mit mariniertem Spinatsalat"
"0";"fleisch";"SOUP";"Geflügelsuppe Mit Poulet und Gemüsestreifen"
"0";"fleisch";"WOK STREET";"CRISPY BEEF Rindfleischstreifen vom Weiderind mit Hong Kong Style Kabis-  Karottensalat, pikant und Jasminreis  Add on: Fried Rice (+1.00/1.50)"
"0";"fleisch";"DELIGHT";"SINMU KUA Schweizer Schweingeschnetzeltes mit Kraschai Currysauce  Weizennudeln Zucchetti, Champignon und Curry  Add on: XXL (+1.00/1.50)"
"1";"vegi";"GARDEN";"SENTOSA Nudelgericht - Singapore Style mit Sellerie, Karotten, Zucchetti, Pfälzer, Ei und Samosa  Add on: XXL (+1.00/1.50)"
"0";"fleisch";"fire";"Schweinsschulter Braten Bratensauce Nudeln Kohlraben a la créme"
"0";"fleisch";"grill";"Cevapcici Spiess Ajvar Sauce Djuvec Reis Mediterranes Gemüse"
"0";"fleisch";"flame";"«food market» Cordonbleu Cordonbleu mit Schinken und Greyerzer gefüllt  Züri frites glasierte Karotten mit Erbsen"
"0";"fleisch";"Tageshit";"Currywurst mit Country Cuts, gebratenen Champignons und hausgemachter Currysauce"
"0";"fleisch";"Wochenmenü Fleisch";"Weidelamm-Tajine mit Auberginen, Kirchererbsen, Datteln und Orangen- Bulgur"
"1";"vegi";"Wochenmenü Vegi";"Spätzli-Pfanne, Mangold, Gruyere, Preiselbeeren"
"0";"fleisch";"Wochenmenü Fisch";"Gebratenes Zanderfilet auf Kartoffelcreme mit geschmorten Artischocken, Tomaten und Basilikum"
"0";"fleisch";"Pasta";"Pasta all' amatriciana Pasta an pikanter Tomatensauce und Speck"
"0";"fleisch";"Hausgemachte Pizza";"Pizza Buffet Ofenfrische Pizzastücke mit verschiedenen Belägen"
"0";"fleisch";"Tagesangebot";"Schweinefleisch Curry  Gemüse Basmatireis"
"1";"vegi";"Vegetarisch";"Bohnen-Gemüse Curry Gemüse  Basmatireis"
"0";"fleisch";"Wochenangebot";"Poulet-Tamarinden- Nuss Curry Gemüse Basmatireis"
"0";"fleisch";"Ell";"Linguini "Alessandro"(CH) mit Rind, Zucchetti, Peperoni und Rahm, Reibkäse, Tagessalat"
"0";"fleisch";"Classic";"Gebratener Reis mit Schweinefleisch, Gemüse und Ananas, Tagessalat"
"1";"vegi";"Vegan Pot & Spoon";"Vegan Pot & Spoon, Sellerieschnitzel an Pilzsauce, Quinoa mit Gemüse"
"1";"vegi";"Bowl Green";"Gyoza mit Edamame, Karotten,  Blattspinat, Sojasprossen, Mango, Koriander, Ingwer und Chili Roter Reis oder Reisnudeln Sweet Chili Soja-Sauce oder Miso-Bouillon"
"0";"fleisch";"Bowl Meat";"Chicken mit Edamame, Karotten,  Blattspinat, Sojasprossen, Mango, Koriander, Ingwer und Chili Roter Reis oder Reisnudeln Sweet Chili Soja-Sauce oder Miso-Bouillon"
"0";"fleisch";"Bowl Fish";"MSC Salmon mit Edamame, Karotten,  Blattspinat, Sojasprossen, Mango, Koriander, Ingwer und Chili Roter Reis oder Reisnudeln Sweet Chili Soja-Sauce oder Miso-Bouillon"
"1";"vegi";"green daily";"Chefs DAY Ravioli mit Kräutersauce Tomatenragout gebackene Zucchetti"
"0";"fleisch";"LOCAL";"Young chefs @ local Ungarisches Gulasch vom Rind Hausgemachte Spätzli Rosenkohl mit Zwiebeln"
"0";"fleisch";"STREET";"The New York Burger Schweizer Rindfleisch oder Vegi-Grillburger Sesam Maxi-Bun, Cheddar, Eisberg, Tomaten, Gurken,  BBQ Relish und Pommes fites"
"1";"vegi";"GARDEN";"Vegan Day Seitan mit  Peperoni, Kichererbsen  und Harissa-Sauce Couscous Ofen-Auberginen  mit Pfefferminze"
"0";"fleisch";"HOME";"Emincé de porc Calvadossauce Gnocchi Kefen und Erbsen mit Mohn"
"0";"fleisch";"pizza mamma mia";"Pizza e pollo Hausgemachte Tomatensauce, Mozzarella, Pouletstreifen, rote Zwiebeln Saisonsalat"
"0";"fleisch";"pasta deliziosa";"Brasato Ravioloni mit Peperoncini, Grana Padano und Rucola Saisonsalat"
"0";"fleisch";"Trailer Signature";"Pita Gyros Gefülltes Pitabrot mit Schweinsgyros,  Tzazikisauce, Kabis, Gurken, roten Zwiebeln  und Pommes frites"
"1";"vegi";"Vegi Menü";"Blumenkohl-Käse-Medaillon  Preiselbeer Dip  Ofenkartoffeln  Rosenkohl  "
"0";"fleisch";"Classic Menü";"Kalbsgeschnetzeltes an Pilzsauce  Nudeln  Gemüse  "
"0";"fleisch";"HOME ABEND";"Spaghetti Bolognese mit Grana Padano Tagessalat"
"1";"vegi";"GARDEN ABEND";"Spaghetti Vegetariana Gemüsebolognese Grana Padano Tagessalat"
"0";"fleisch";"FREE CHOICE";"Güggeli Abig Chicken Nuggets Thousand Island Sauce Pommes Frites Ofen Blumenkohl mit Cajun"
"0";"fleisch";"WOK STREET";"PANANG mit Schweizer Poulet pikanter Panang Curry Sauce Bohnen, Karotten, Pfälzer, süssem Thai Basilikum und Jasminreis  Add on: Fried Rice (+ 1.00/1.50)"
"1";"vegi";"WOK GREEN";"PANANG HED mit Pfifferlingen, pikanter Panang Curry Sauce, Bohnen, Karotten, Pfälzer, süssem Thai Basilikum und Jasminreis  Add on: Fried Rice (+ 1.00/1.50)"
"1";"vegi";"DELIGHT";"HOKKAIDO Kürbis - Chiasamen Burger mit farbigem Sesambun,  Aprikosen- Curry Dip, Kokoskartoffeln, und Rotkraut, Eisberg, Lollo, Federkohl an Sesam-Soya Sauce  Add on: XXL (+1.00/1.50)"
"1";"vegi";"GARDEN";"VEGI SPECIAL NEPAL  LINSEN Veganes Linsen Curry mit Linsen, Urdbohnen, Auberginen, Lauch, Kürbis Zitronenreis und Papadam  Add on: XXL (+1.00/1.50)"
"0";"fleisch";"grill";"Fajita Poulet, Gemüse Guacamole, Sauerrahm und Nachos Koriander-Reis"
"0";"fleisch";"flame";"Cesar Salat Lattich, Eisbergsalat Panierte Pouletstreifen Ei, Grana Padano Pizzabrot"
"1";"vegi";"Tageshit";"Quinoa- Plätzli mit Muhammara, Spitzpaprika und Walnüssen"
"0";"fleisch";"Wochenmenü Fleisch";"Weidelamm-Tajine mit Auberginen, Kirchererbsen, Datteln und Orangen- Bulgur"
"1";"vegi";"Wochenmenü Vegi";"Spätzli-Pfanne, Mangold, Gruyere, Preiselbeeren"
"0";"fleisch";"Wochenmenü Fisch";"Gebratenes Zanderfilet auf Kartoffelcreme mit geschmorten Artischocken, Tomaten und Basilikum"
